kline;1663070399956;2022-09-13 12:00:00.025168
kline;1663070400001;2022-09-13 12:00:00.069402
kline;1663070400001;2022-09-13 12:00:00.070400
kline;1663070400001;2022-09-13 12:00:00.071586
kline;1663070400001;2022-09-13 12:00:00.072593
kline;1663070400001;2022-09-13 12:00:00.073605
kline;1663070400001;2022-09-13 12:00:00.074589
kline;1663070400001;2022-09-13 12:00:00.075589
kline;1663070400001;2022-09-13 12:00:00.076590
kline;1663070400001;2022-09-13 12:00:00.077590
kline;1663070400001;2022-09-13 12:00:00.078587
kline;1663070400001;2022-09-13 12:00:00.079587
kline;1663070400001;2022-09-13 12:00:00.080587
kline;1663070400001;2022-09-13 12:00:00.090567
kline;1663070400001;2022-09-13 12:00:00.090567
kline;1663070400001;2022-09-13 12:00:00.091610
kline;1663070400001;2022-09-13 12:00:00.092695
kline;1663070400001;2022-09-13 12:00:00.093700
kline;1663070400001;2022-09-13 12:00:00.094696
kline;1663070400001;2022-09-13 12:00:00.095699
kline;1663070400002;2022-09-13 12:00:00.095699
kline;1663070400002;2022-09-13 12:00:00.096699
kline;1663070400002;2022-09-13 12:00:00.097701
kline;1663070400002;2022-09-13 12:00:00.098698
kline;1663070400002;2022-09-13 12:00:00.099697
kline;1663070400002;2022-09-13 12:00:00.100700
kline;1663070400002;2022-09-13 12:00:00.100700
kline;1663070400002;2022-09-13 12:00:00.101829
kline;1663070400002;2022-09-13 12:00:00.102830
kline;1663070400002;2022-09-13 12:00:00.103829
kline;1663070400002;2022-09-13 12:00:00.104865
kline;1663070400002;2022-09-13 12:00:00.104865
kline;1663070400002;2022-09-13 12:00:00.105829
kline;1663070400002;2022-09-13 12:00:00.106829
kline;1663070400002;2022-09-13 12:00:00.107831
kline;1663070400002;2022-09-13 12:00:00.108831
kline;1663070400002;2022-09-13 12:00:00.109833
kline;1663070400002;2022-09-13 12:00:00.109833
kline;1663070400002;2022-09-13 12:00:00.110831
kline;1663070400002;2022-09-13 12:00:00.112014
kline;1663070400002;2022-09-13 12:00:00.113053
kline;1663070400002;2022-09-13 12:00:00.113053
kline;1663070400002;2022-09-13 12:00:00.114018
kline;1663070400002;2022-09-13 12:00:00.115017
kline;1663070400002;2022-09-13 12:00:00.116054
kline;1663070400002;2022-09-13 12:00:00.116054
kline;1663070400002;2022-09-13 12:00:00.117055
kline;1663070400002;2022-09-13 12:00:00.118020
kline;1663070400002;2022-09-13 12:00:00.119016
kline;1663070400002;2022-09-13 12:00:00.120017
kline;1663070400002;2022-09-13 12:00:00.120017
kline;1663070400002;2022-09-13 12:00:00.121254
kline;1663070400002;2022-09-13 12:00:00.122256
kline;1663070400002;2022-09-13 12:00:00.123297
kline;1663070400002;2022-09-13 12:00:00.123297
kline;1663070400003;2022-09-13 12:00:00.124301
kline;1663070400003;2022-09-13 12:00:00.125257
kline;1663070400003;2022-09-13 12:00:00.126255
kline;1663070400003;2022-09-13 12:00:00.126255
kline;1663070400007;2022-09-13 12:00:00.127291
kline;1663070400007;2022-09-13 12:00:00.148146
kline;1663070400008;2022-09-13 12:00:00.169590
kline;1663070400003;2022-09-13 12:00:00.191100
kline;1663070400008;2022-09-13 12:00:00.192136
kline;1663070400009;2022-09-13 12:00:00.213598
kline;1663070400009;2022-09-13 12:00:00.233807
kline;1663070400009;2022-09-13 12:00:00.251074
kline;1663070400009;2022-09-13 12:00:00.278434
kline;1663070400009;2022-09-13 12:00:00.299922
kline;1663070400010;2022-09-13 12:00:00.321398
kline;1663070400010;2022-09-13 12:00:00.342037
kline;1663070400010;2022-09-13 12:00:00.362503
kline;1663070400010;2022-09-13 12:00:00.384170
kline;1663070400010;2022-09-13 12:00:00.404699
kline;1663070400011;2022-09-13 12:00:00.425334
kline;1663070400011;2022-09-13 12:00:00.447566
kline;1663070400011;2022-09-13 12:00:00.469564
kline;1663070400011;2022-09-13 12:00:00.499598
kline;1663070400011;2022-09-13 12:00:00.533569
kline;1663070400011;2022-09-13 12:00:00.568570
kline;1663070400011;2022-09-13 12:00:00.602564
kline;1663070400011;2022-09-13 12:00:00.627909
kline;1663070400012;2022-09-13 12:00:00.654443
kline;1663070400012;2022-09-13 12:00:00.677732
kline;1663070400012;2022-09-13 12:00:00.701107
kline;1663070400012;2022-09-13 12:00:00.727289
kline;1663070400012;2022-09-13 12:00:00.770287
kline;1663070400012;2022-09-13 12:00:00.804288
kline;1663070400013;2022-09-13 12:00:00.829285
kline;1663070400013;2022-09-13 12:00:00.852690
kline;1663070400013;2022-09-13 12:00:00.877936
kline;1663070400015;2022-09-13 12:00:00.903333
kline;1663070400015;2022-09-13 12:00:00.931769
kline;1663070400015;2022-09-13 12:00:00.957050
kline;1663070400015;2022-09-13 12:00:00.980322
kline;1663070400016;2022-09-13 12:00:01.003762
kline;1663070400016;2022-09-13 12:00:01.023995
kline;1663070400016;2022-09-13 12:00:01.044292
kline;1663070400016;2022-09-13 12:00:01.064739
kline;1663070400016;2022-09-13 12:00:01.085250
kline;1663070400017;2022-09-13 12:00:01.104714
kline;1663070400017;2022-09-13 12:00:01.123195
kline;1663070400017;2022-09-13 12:00:01.142630
kline;1663070400018;2022-09-13 12:00:01.162135
kline;1663070400018;2022-09-13 12:00:01.180375
kline;1663070400018;2022-09-13 12:00:01.199778
kline;1663070400019;2022-09-13 12:00:01.220143
kline;1663070400019;2022-09-13 12:00:01.242735
kline;1663070400019;2022-09-13 12:00:01.265738
kline;1663070400019;2022-09-13 12:00:01.288739
kline;1663070400020;2022-09-13 12:00:01.313185
kline;1663070400020;2022-09-13 12:00:01.334899
kline;1663070400020;2022-09-13 12:00:01.358218
kline;1663070400020;2022-09-13 12:00:01.380533
kline;1663070400022;2022-09-13 12:00:01.402348
kline;1663070400022;2022-09-13 12:00:01.424805
kline;1663070400025;2022-09-13 12:00:01.447971
kline;1663070400026;2022-09-13 12:00:01.469970
kline;1663070400029;2022-09-13 12:00:01.492038
kline;1663070401001;2022-09-13 12:00:01.512561
kline;1663070401001;2022-09-13 12:00:01.513561
kline;1663070401001;2022-09-13 12:00:01.514559
kline;1663070401001;2022-09-13 12:00:01.514559
kline;1663070401001;2022-09-13 12:00:01.515562
kline;1663070401001;2022-09-13 12:00:01.516560
kline;1663070401001;2022-09-13 12:00:01.517561
kline;1663070401001;2022-09-13 12:00:01.517561
kline;1663070401001;2022-09-13 12:00:01.518561
kline;1663070401001;2022-09-13 12:00:01.519561
kline;1663070401001;2022-09-13 12:00:01.520561
kline;1663070401001;2022-09-13 12:00:01.520561
kline;1663070401001;2022-09-13 12:00:01.521745
kline;1663070401001;2022-09-13 12:00:01.522748
kline;1663070401001;2022-09-13 12:00:01.522748
kline;1663070401001;2022-09-13 12:00:01.523748
kline;1663070401001;2022-09-13 12:00:01.524748
kline;1663070401001;2022-09-13 12:00:01.525747
kline;1663070401001;2022-09-13 12:00:01.525747
kline;1663070401001;2022-09-13 12:00:01.526747
kline;1663070401001;2022-09-13 12:00:01.527746
kline;1663070401001;2022-09-13 12:00:01.527746
kline;1663070401001;2022-09-13 12:00:01.528745
kline;1663070401001;2022-09-13 12:00:01.529747
kline;1663070401001;2022-09-13 12:00:01.529747
kline;1663070401001;2022-09-13 12:00:01.530745
kline;1663070401001;2022-09-13 12:00:01.531836
kline;1663070401001;2022-09-13 12:00:01.531964
kline;1663070401001;2022-09-13 12:00:01.532966
kline;1663070401001;2022-09-13 12:00:01.533969
kline;1663070401001;2022-09-13 12:00:01.533969
kline;1663070401002;2022-09-13 12:00:01.534970
kline;1663070401002;2022-09-13 12:00:01.535970
kline;1663070401002;2022-09-13 12:00:01.535970
kline;1663070401002;2022-09-13 12:00:01.536969
kline;1663070401002;2022-09-13 12:00:01.536969
kline;1663070401002;2022-09-13 12:00:01.537969
kline;1663070401002;2022-09-13 12:00:01.538969
kline;1663070401002;2022-09-13 12:00:01.539969
kline;1663070401002;2022-09-13 12:00:01.539969
kline;1663070401002;2022-09-13 12:00:01.541165
kline;1663070401002;2022-09-13 12:00:01.541165
kline;1663070401002;2022-09-13 12:00:01.542172
kline;1663070401002;2022-09-13 12:00:01.543167
kline;1663070401002;2022-09-13 12:00:01.543167
kline;1663070401002;2022-09-13 12:00:01.544166
kline;1663070401002;2022-09-13 12:00:01.545167
kline;1663070401002;2022-09-13 12:00:01.545167
kline;1663070401002;2022-09-13 12:00:01.546165
kline;1663070401002;2022-09-13 12:00:01.546165
kline;1663070401002;2022-09-13 12:00:01.547167
kline;1663070401002;2022-09-13 12:00:01.548167
kline;1663070401002;2022-09-13 12:00:01.548167
kline;1663070401002;2022-09-13 12:00:01.549168
kline;1663070401002;2022-09-13 12:00:01.550167
kline;1663070401002;2022-09-13 12:00:01.550167
kline;1663070401003;2022-09-13 12:00:01.551165
kline;1663070401003;2022-09-13 12:00:01.552167
kline;1663070401003;2022-09-13 12:00:01.552353
kline;1663070402001;2022-09-13 12:00:02.064315
kline;1663070402001;2022-09-13 12:00:02.068307
kline;1663070402001;2022-09-13 12:00:02.071808
kline;1663070402001;2022-09-13 12:00:02.074867
kline;1663070402001;2022-09-13 12:00:02.077872
kline;1663070402001;2022-09-13 12:00:02.080871
kline;1663070402001;2022-09-13 12:00:02.085246
kline;1663070402001;2022-09-13 12:00:02.088246
kline;1663070402001;2022-09-13 12:00:02.091775
kline;1663070402001;2022-09-13 12:00:02.094832
kline;1663070402001;2022-09-13 12:00:02.097832
kline;1663070402001;2022-09-13 12:00:02.100832
kline;1663070402001;2022-09-13 12:00:02.103283
kline;1663070402001;2022-09-13 12:00:02.106353
kline;1663070402001;2022-09-13 12:00:02.109340
kline;1663070402001;2022-09-13 12:00:02.111682
kline;1663070402001;2022-09-13 12:00:02.114745
kline;1663070402001;2022-09-13 12:00:02.116754
kline;1663070402001;2022-09-13 12:00:02.119742
kline;1663070402001;2022-09-13 12:00:02.122112
kline;1663070402001;2022-09-13 12:00:02.124112
kline;1663070402001;2022-09-13 12:00:02.126171
kline;1663070402001;2022-09-13 12:00:02.128172
kline;1663070402001;2022-09-13 12:00:02.129118
kline;1663070402001;2022-09-13 12:00:02.131495
kline;1663070402001;2022-09-13 12:00:02.133552
kline;1663070402001;2022-09-13 12:00:02.135552
kline;1663070402001;2022-09-13 12:00:02.137548
kline;1663070402001;2022-09-13 12:00:02.138544
kline;1663070402001;2022-09-13 12:00:02.139495
kline;1663070402001;2022-09-13 12:00:02.141728
kline;1663070402002;2022-09-13 12:00:02.142731
kline;1663070402002;2022-09-13 12:00:02.143731
kline;1663070402002;2022-09-13 12:00:02.145781
kline;1663070402002;2022-09-13 12:00:02.146728
kline;1663070402002;2022-09-13 12:00:02.147727
kline;1663070402002;2022-09-13 12:00:02.149781
kline;1663070402002;2022-09-13 12:00:02.150731
kline;1663070402002;2022-09-13 12:00:02.151957
kline;1663070402002;2022-09-13 12:00:02.154011
kline;1663070402002;2022-09-13 12:00:02.154964
kline;1663070402002;2022-09-13 12:00:02.157011
kline;1663070402002;2022-09-13 12:00:02.157964
kline;1663070402002;2022-09-13 12:00:02.160010
kline;1663070402002;2022-09-13 12:00:02.161293
kline;1663070402002;2022-09-13 12:00:02.162295
kline;1663070402002;2022-09-13 12:00:02.163292
kline;1663070402002;2022-09-13 12:00:02.165343
kline;1663070402002;2022-09-13 12:00:02.166315
kline;1663070402002;2022-09-13 12:00:02.168345
kline;1663070402002;2022-09-13 12:00:02.169295
kline;1663070402002;2022-09-13 12:00:02.170293
kline;1663070402002;2022-09-13 12:00:02.171602
kline;1663070402002;2022-09-13 12:00:02.172600
kline;1663070402002;2022-09-13 12:00:02.174641
kline;1663070402002;2022-09-13 12:00:02.175640
kline;1663070402003;2022-09-13 12:00:02.176640
kline;1663070402003;2022-09-13 12:00:02.177603
kline;1663070402003;2022-09-13 12:00:02.178604
kline;1663070402017;2022-09-13 12:00:02.179601
kline;1663070402039;2022-09-13 12:00:02.182840
kline;1663070402056;2022-09-13 12:00:02.185048
kline;1663070402071;2022-09-13 12:00:02.188061
kline;1663070402082;2022-09-13 12:00:02.190060
kline;1663070402094;2022-09-13 12:00:02.193659
kline;1663070402109;2022-09-13 12:00:02.195885
kline;1663070402130;2022-09-13 12:00:02.197944
kline;1663070402255;2022-09-13 12:00:02.317419
kline;1663070402271;2022-09-13 12:00:02.333278
kline;1663070402309;2022-09-13 12:00:02.370679
kline;1663070402331;2022-09-13 12:00:02.392539
kline;1663070402405;2022-09-13 12:00:02.468464
kline;1663070402407;2022-09-13 12:00:02.478458
kline;1663070402435;2022-09-13 12:00:02.496190
kline;1663070402447;2022-09-13 12:00:02.508078
kline;1663070402454;2022-09-13 12:00:02.515003
kline;1663070402487;2022-09-13 12:00:02.548422
kline;1663070402493;2022-09-13 12:00:02.557911
kline;1663070402494;2022-09-13 12:00:02.567253
kline;1663070402494;2022-09-13 12:00:02.575907
kline;1663070402495;2022-09-13 12:00:02.584774
kline;1663070402496;2022-09-13 12:00:02.591772
kline;1663070402496;2022-09-13 12:00:02.596210
kline;1663070402496;2022-09-13 12:00:02.600196
kline;1663070402496;2022-09-13 12:00:02.603552
kline;1663070402496;2022-09-13 12:00:02.606848
kline;1663070402497;2022-09-13 12:00:02.608810
kline;1663070402497;2022-09-13 12:00:02.611794
kline;1663070402498;2022-09-13 12:00:02.614359
kline;1663070402499;2022-09-13 12:00:02.616356
kline;1663070402499;2022-09-13 12:00:02.618354
kline;1663070402500;2022-09-13 12:00:02.620353
kline;1663070402501;2022-09-13 12:00:02.622649
kline;1663070402503;2022-09-13 12:00:02.625693
kline;1663070402503;2022-09-13 12:00:02.627695
kline;1663070402504;2022-09-13 12:00:02.629694
kline;1663070402504;2022-09-13 12:00:02.631979
kline;1663070402505;2022-09-13 12:00:02.634026
kline;1663070402505;2022-09-13 12:00:02.636026
kline;1663070402506;2022-09-13 12:00:02.639022
kline;1663070402508;2022-09-13 12:00:02.641212
kline;1663070402508;2022-09-13 12:00:02.643255
kline;1663070402508;2022-09-13 12:00:02.645258
kline;1663070402509;2022-09-13 12:00:02.647256
kline;1663070402509;2022-09-13 12:00:02.650258
kline;1663070402509;2022-09-13 12:00:02.652474
kline;1663070402510;2022-09-13 12:00:02.654480
kline;1663070402510;2022-09-13 12:00:02.656432
kline;1663070402510;2022-09-13 12:00:02.658475
kline;1663070402510;2022-09-13 12:00:02.660474
kline;1663070402512;2022-09-13 12:00:02.663696
kline;1663070402513;2022-09-13 12:00:02.665704
kline;1663070402514;2022-09-13 12:00:02.667695
kline;1663070402514;2022-09-13 12:00:02.669705
kline;1663070402515;2022-09-13 12:00:02.671852
kline;1663070402515;2022-09-13 12:00:02.673855
kline;1663070402517;2022-09-13 12:00:02.675913
kline;1663070402518;2022-09-13 12:00:02.677898
kline;1663070403001;2022-09-13 12:00:03.064927
kline;1663070403001;2022-09-13 12:00:03.067882
kline;1663070403001;2022-09-13 12:00:03.072188
kline;1663070403001;2022-09-13 12:00:03.075481
kline;1663070403001;2022-09-13 12:00:03.078795
kline;1663070403001;2022-09-13 12:00:03.082298
kline;1663070403001;2022-09-13 12:00:03.085982
kline;1663070403001;2022-09-13 12:00:03.088936
kline;1663070403001;2022-09-13 12:00:03.092399
kline;1663070403001;2022-09-13 12:00:03.095461
kline;1663070403001;2022-09-13 12:00:03.097395
kline;1663070403001;2022-09-13 12:00:03.100391
kline;1663070403001;2022-09-13 12:00:03.102392
kline;1663070403001;2022-09-13 12:00:03.103723
kline;1663070403001;2022-09-13 12:00:03.104730
kline;1663070403001;2022-09-13 12:00:03.106727
kline;1663070403001;2022-09-13 12:00:03.107721
kline;1663070403001;2022-09-13 12:00:03.108721
kline;1663070403001;2022-09-13 12:00:03.109718
kline;1663070403001;2022-09-13 12:00:03.110718
kline;1663070403001;2022-09-13 12:00:03.111716
kline;1663070403001;2022-09-13 12:00:03.112722
kline;1663070403001;2022-09-13 12:00:03.112901
kline;1663070403001;2022-09-13 12:00:03.113906
kline;1663070403001;2022-09-13 12:00:03.114906
kline;1663070403001;2022-09-13 12:00:03.115905
kline;1663070403001;2022-09-13 12:00:03.116905
kline;1663070403001;2022-09-13 12:00:03.117905
kline;1663070403001;2022-09-13 12:00:03.117905
kline;1663070403001;2022-09-13 12:00:03.118905
kline;1663070403001;2022-09-13 12:00:03.119905
kline;1663070403001;2022-09-13 12:00:03.121046
kline;1663070403001;2022-09-13 12:00:03.121046
kline;1663070403001;2022-09-13 12:00:03.122094
kline;1663070403001;2022-09-13 12:00:03.123074
kline;1663070403002;2022-09-13 12:00:03.124051
kline;1663070403002;2022-09-13 12:00:03.125049
